560,717
584,704
607,695
625,688
644,681
670,671
688,664
699,658
720,650
751,635
766,627
779,619
799,603
818,587
837,573
847,559
858,550
872,535
889,513
917,482
948,456
952,448
957,437
965,425
982,405
993,391
1009,371
1025,349
1037,333
1053,312
1072,291
1090,273
1104,261
1124,244
1142,228
1161,215
1181,202
1199,189
1211,181
1232,168
1249,156
1266,148
1281,142
1295,145
1313,144
1334,142
1353,138
1369,134
1388,130
1407,130
1424,132
1443,133
1461,133
1483,134
1505,136
1525,140
1548,145
1567,150
1592,158
1612,166
1634,177
1627,182
1614,191
1607,197
1597,209
1594,219
1592,238
1592,258
1594,278
1598,295
1601,324
1607,351
1607,370
1610,405
1611,427
1611,448
1612,479
1612,501
1611,521
1606,550
1603,574
1598,596
1589,621
1577,647
1568,666
1557,687
1548,704
1537,722
1527,740
1517,760
1503,786
1492,809
1484,832
1475,854
1467,878
1459,900
1453,923
1444,924
1445,923
1448,922
1444,912
1454,922
1452,927
1462,935
1461,932
1478,946
1485,938
1498,931
1505,929
1522,928
1543,921
1560,916
1574,912
1588,909
1598,906
1614,898
1629,892
1629,886
1613,882
1625,879
1625,878
1620,880
1633,884
1642,887
1659,895
1658,908
1654,920
1650,925
1655,918
1654,929
1659,922
1661,928
1670,913
1669,910
1672,930
1678,926
1673,922
1682,942
1673,927
1661,915
1664,927
1662,920
1670,938
1670,940
1656,924
1670,936
1646,917
1646,926
1664,944
1663,936
1663,940
1656,933
1659,935
1661,935
1673,942
1671,945
1660,940
1647,938
1652,945
1656,952
1647,955
1656,954
1662,953
1657,955
1658,954
1650,957
1645,959
1648,958
1644,957
1648,950
1637,950
1645,952
1650,954
1651,946
1650,942
1634,951
1646,946
1656,931
1647,925
1653,917
1665,902
1652,889
1646,876
1641,857
1638,847
1633,829
1626,813
1617,798
1611,785
1601,770
1588,753
1571,733
1555,715
1540,698
1527,684
1513,669
1495,652
1477,637
1460,619
1444,602
1429,586
1415,566
1402,551
1389,538
1375,521
1360,507
1345,494
1325,480
1307,470
1289,462
1267,453
1243,444
1226,438
1206,432
1188,426
1166,420
1144,414
1122,409
1100,406
1084,400
1065,396
1044,392
1019,388
995,383
970,380
950,376
929,372
903,369
881,365
861,361
839,356
814,352
791,347
767,345
746,343
723,340
703,339
683,340
665,338
643,336
627,336
601,336
565,340
550,344
525,349
504,355
487,360
464,372
447,382
428,398
410,413
395,428
384,442
375,455
360,479
354,490
346,507
340,527
327,552
318,572
305,600
294,622
287,640
278,666
272,690
267,709
264,734
262,754
264,791
267,812
271,840
271,862
272,883
275,914
277,932
286,934
294,938
306,920
331,925
339,909
367,901
396,901
429,894
456,875
472,859
482,847
501,830
513,811
526,792
540,772
550,751
554,741
563,715
569,699
575,679
579,658
585,631
588,606
593,586
597,570
604,552
612,537
623,517
633,504
646,489
666,474
682,463
697,457
720,449
733,444
752,440
777,436
803,433
820,432
834,434
859,435
880,440
908,443
926,445
937,443
946,439
958,436
971,433
986,435
1021,433
1039,432
1063,430
1080,427
1103,425
1123,422
1155,420
1181,419
1206,418
1224,417
1252,413
1274,412
1296,410
1323,409
1344,409
1372,408
1394,409
1413,408
1434,410
1452,413
1477,419
1496,426
1515,436
1533,447
1550,462
1563,476
1577,493
1587,512
1593,530
1598,549
1598,574
1596,597
1588,619
1577,641
1566,656
1552,676
1541,689
1523,705
1503,715
1483,726
1461,736
1438,745
1417,751
1398,757
1373,763
1349,769
1330,770
1301,775
1280,778
1258,782
1234,786
1214,789
1191,789
1167,789
1146,789
1120,787
1106,787
1073,781
1049,773
1033,767
1010,757
995,749
976,736
959,720
942,706
930,692
917,678
904,660
893,648
882,632
870,614
857,596
845,576
827,554
816,535
802,516
792,497
782,476
775,457
768,434
762,413
760,388
759,368
757,351
760,330
763,309
772,287
774,272
782,252
792,225
800,209
810,193
819,174
830,161
836,154
846,163
845,174
853,176
871,178
890,178
909,179
934,182
957,185
986,191
1004,194
1030,198
1059,202
1077,205
1111,210
1132,213
1164,218
1193,222
1219,225
1248,231
1274,236
1301,241
1327,248
1351,254
1376,261
1400,271
1423,279
1444,288
1466,298
1487,308
1506,315
1528,324
1546,332
1569,341
1589,347
1608,356
1622,366
1622,371
1621,387
1618,401
1613,419
1611,432
1609,453
1605,474
1600,492
1590,514
1579,534
1566,550
1553,566
1535,581
1518,593
1499,605
1481,614
1460,621
1438,627
1413,632
1393,633
1369,637
1345,639
1323,638
1301,640
1275,641
1252,643
1233,644
1207,646
1189,647
1165,650
1137,652
1108,654
1093,654
1072,654
1054,652
1035,654
1008,659
996,666
986,672
960,679
945,683
930,684
902,688
877,695
858,698
828,703
810,705
784,707
762,712
737,718
714,719
691,720
672,719
650,719
633,718
610,717
585,714
559,712
535,704
513,695
492,686
477,678
453,666
434,657
414,648
398,640
384,628
369,617
353,608
338,598
321,592
296,583
297,580
293,580
301,580
320,585
318,588
323,591
314,599
310,604
300,613
289,623
284,631
274,652
282,657
289,667
296,684
301,698
307,717
314,733
327,750
342,773
358,796
369,811
383,829
395,850
403,870
412,892
421,917
429,933
419,952
429,947
437,946
431,949
425,952
417,956
406,960
392,959
374,954
