989,406
1013,420
1034,434
1051,441
1071,451
1095,465
1116,478
1136,491
1153,500
1177,513
1195,522
1212,535
1232,551
1249,565
1266,580
1283,595
1299,610
1314,625
1329,643
1341,658
1357,676
1374,697
1385,713
1400,733
1412,750
1425,770
1438,789
1449,808
1463,831
1475,848
1486,864
1501,886
1515,906
1530,925
1535,929
1548,937
1561,922
1566,915
1577,909
1589,905
1606,898
1626,889
1639,885
1657,866
1648,853
1640,846
1631,824
1626,810
1620,796
1616,779
1611,761
1602,740
1592,717
1583,695
1578,680
1568,662
1562,647
1553,628
1544,608
1533,587
