852,691
851,708
847,734
844,762
840,790
835,815
830,838
825,863
815,898
812,911
803,920
798,917
798,906
785,896
764,905
742,915
728,918
713,924
697,929
678,934
662,939
640,944
614,948
578,955
553,959
533,957
519,958
501,959
486,962
462,966
443,967
425,966
408,967
385,962
365,961
339,959
325,960
309,962
290,949
287,947
296,939
289,932
278,934
282,933
284,933
292,939
284,939
283,935
286,936
279,931
265,944
275,933
268,938
257,972
291,944
289,943
281,943
281,946
278,946
265,935
