686,937
667,946
659,952
635,957
598,960
565,963
537,967
522,965
501,965
491,965
470,965
447,964
423,959
402,954
384,949
363,942
342,934
327,930
316,928
295,917
283,913
298,914
288,915
300,912
297,915
285,918
289,916
281,916
289,929
288,947
289,945
273,958
266,950
285,942
280,942
278,943
268,959
287,952
274,967
299,951
288,959
299,939
298,934
302,928
302,919
300,902
306,866
306,859
312,833
318,813
328,793
343,771
347,765
365,739
376,737
407,701
415,692
439,673
464,651
480,636
