580,400
570,405
591,391
575,394
569,413
572,415
574,392
567,410
562,423
561,405
553,414
549,408
556,397
553,392
548,399
553,396
540,425
548,417
556,410
546,405
557,433
549,405
556,416
563,424
563,435
550,428
551,424
557,429
545,432
550,432
552,435
556,445
547,446
548,431
534,423
548,429
554,431
544,429
557,440
564,442
554,445
551,447
537,436
551,449
544,443
565,455
576,452
565,457
561,454
562,462
562,475
555,464
550,460
561,474
555,461
551,456
550,447
551,440
552,432
562,429
